3400.9729003906  9.313320E-16
3403.96832026201  9.932523E-16
3406.96374013341  1.061724E-15
3409.95916000482  1.146262E-15
3412.95457987623  9.809268E-16
3415.94999974763  9.786925E-16
3418.94541961904  1.160772E-15
3421.94083949045  1.349813E-15
3424.93625936185  1.142012E-15
3427.93167923326  9.191169E-16
3430.92709910467  9.931973E-16
3433.92251897607  1.134498E-15
3436.91793884748  1.080220E-15
3439.91335871889  1.012089E-15
3442.90877859029  7.524809E-16
3445.9041984617  8.410640E-16
3448.89961833311  1.227626E-15
3451.89503820451  1.466481E-15
3454.89045807592  1.458282E-15
3457.88587794733  1.532379E-15
3460.88129781873  1.494229E-15
3463.87671769014  1.199345E-15
3466.87213756155  1.170982E-15
3469.86755743295  1.265468E-15
3472.86297730436  1.395265E-15
3475.85839717577  1.458814E-15
3478.85381704717  1.657311E-15
3481.84923691858  1.753027E-15
3484.84465678999  1.444999E-15
3487.84007666139  1.200283E-15
3490.8354965328  1.150815E-15
3493.83091640421  1.321359E-15
3496.82633627561  1.368435E-15
3499.82175614702  1.338667E-15
3502.81717601843  1.369115E-15
3505.81259588983  1.316327E-15
3508.80801576124  1.137648E-15
3511.80343563265  1.077663E-15
3514.79885550405  1.066494E-15
3517.79427537546  9.673818E-16
3520.78969524687  9.799569E-16
3523.78511511827  1.041226E-15
3526.78053498968  9.161067E-16
3529.77595486109  9.384306E-16
3532.7713747325  9.030819E-16
3535.7667946039  9.580309E-16
3538.76221447531  9.647076E-16
3541.75763434671  8.897081E-16
3544.75305421812  9.550895E-16
3547.74847408953  9.680862E-16
3550.74389396094  8.890964E-16
3553.73931383234  8.454320E-16
3556.73473370375  8.523224E-16
3559.73015357515  9.327711E-16
3562.72557344656  9.369826E-16
3565.72099331797  1.047684E-15
3568.71641318938  1.175363E-15
3571.71183306078  1.101394E-15
3574.70725293219  9.810140E-16
3577.70267280359  9.541649E-16
3580.698092675  1.006159E-15
3583.69351254641  1.090928E-15
3586.68893241782  1.069214E-15
3589.68435228922  1.112882E-15
3592.67977216063  1.147724E-15
3595.67519203204  1.122518E-15
3598.67061190344  1.049171E-15
3601.66603177485  9.945100E-16
3604.66145164626  1.070230E-15
3607.65687151766  1.051592E-15
3610.65229138907  9.699472E-16
3613.64771126048  8.885724E-16
3616.64313113188  8.120464E-16
3619.63855100329  8.789551E-16
3622.6339708747  1.044907E-15
3625.6293907461  1.068964E-15
3628.62481061751  1.033401E-15
3631.62023048892  9.353703E-16
3634.61565036032  8.679546E-16
3637.61107023173  9.114461E-16
3640.60649010314  9.445896E-16
3643.60190997454  8.876844E-16
3646.59732984595  8.080485E-16
3649.59274971736  9.540953E-16
3652.58816958876  9.977168E-16
3655.58358946017  9.306753E-16
3658.57900933158  9.436585E-16
3661.57442920298  9.572764E-16
3664.56984907439  9.099212E-16
3667.5652689458  9.164108E-16
3670.5606888172  9.536126E-16
3673.55610868861  9.372225E-16
3676.55152856002  9.670504E-16
3679.54694843142  9.713226E-16
3682.54236830283  1.001122E-15
3685.53778817424  1.123615E-15
3688.53320804564  1.148406E-15
3691.52862791705  1.130131E-15
3694.52404778846  1.114709E-15
3697.51946765986  1.152634E-15
3700.51488753127  1.250562E-15
3703.51030740268  1.330737E-15
3706.50572727408  1.328047E-15
3709.50114714549  1.346032E-15
3712.4965670169  1.443801E-15
3715.4919868883  1.470765E-15
3718.48740675971  1.455420E-15
3721.48282663112  1.454725E-15
3724.47824650252  1.503452E-15
3727.47366637393  1.532457E-15
3730.46908624534  1.477469E-15
3733.46450611674  1.421110E-15
