3.504128420957009894e+03 3.474372893926846999e-15
3.508409765983590205e+03 3.573168899903365959e-15
3.512691111010170061e+03 3.350663800468633870e-15
3.516972456036759922e+03 3.416202443642915612e-15
3.521253801063339779e+03 3.577771347725908375e-15
3.525535146089920090e+03 3.581143268848392305e-15
3.529816491116509951e+03 3.362806030699648856e-15
3.534097836143089808e+03 3.220200173829742708e-15
3.538379181169670119e+03 3.078085030908860451e-15
3.542660526196259980e+03 3.111804242133708437e-15
3.546941871222839836e+03 3.373604944858881195e-15
3.551223216249420148e+03 3.150072446502555082e-15
3.555504561276010008e+03 2.904082568596794711e-15
3.559785906302589865e+03 2.810421419041104624e-15
3.564067251329180181e+03 2.916473897629819217e-15
3.568348596355760037e+03 3.208878472914361486e-15
3.572629941382339894e+03 3.356449734874115143e-15
3.576911286408920205e+03 3.053662657376190174e-15
3.581192631435510066e+03 2.713794069373070074e-15
3.585473976462089922e+03 2.827903771658553007e-15
3.589755321488679783e+03 3.109110660881932714e-15
3.594036666515260094e+03 3.150555676796582642e-15
3.598318011541839951e+03 3.075629322976600540e-15
3.602599356568429812e+03 3.020214995918339911e-15
3.606880701595010123e+03 2.952477761815589617e-15
3.611162046621589980e+03 3.003512547060832164e-15
3.615443391648179841e+03 3.170962534877112131e-15
3.619724736674760152e+03 3.219968715071652210e-15
3.624006081701340008e+03 3.381008417837069988e-15
3.628287426727929869e+03 3.438618663089871626e-15
3.632568771754510180e+03 3.385733811420260440e-15
3.636850116781100041e+03 3.372091642909332463e-15
3.641131461807679898e+03 3.285210684780020876e-15
3.645412806834260209e+03 3.280700713551358426e-15
3.649694151860840066e+03 3.449984731388444142e-15
3.653975496887429927e+03 3.559587135179191773e-15
3.658256841914009783e+03 3.712315169977977000e-15
3.662538186940600099e+03 3.814973276479219063e-15
3.666819531967179955e+03 3.984998710707694320e-15
3.671100876993759812e+03 3.947656341371210455e-15
3.675382222020350127e+03 3.864717131237650913e-15
3.679663567046929984e+03 3.884794708498355642e-15
3.683944912073509840e+03 3.809217276693721930e-15
3.688226257100100156e+03 3.754117797692078513e-15
3.692507602126680013e+03 3.897718446129667790e-15
3.696788947153259869e+03 3.950581915927862184e-15
3.701070292179850185e+03 3.744597519443591751e-15
3.705351637206430041e+03 3.592619453784763414e-15
3.709632982233009898e+03 3.609886384047683795e-15
3.713914327259600213e+03 3.639002078356419138e-15
3.718195672286180070e+03 3.626875884528966647e-15
3.722477017312759926e+03 3.449286613286674089e-15
3.726758362339349787e+03 3.243198514726031167e-15
3.731039707365930099e+03 3.182507141802017291e-15
3.735321052392519960e+03 3.156601935486567931e-15
3.739602397419099816e+03 3.083221490970045456e-15
3.743883742445680127e+03 2.985117188533871629e-15
3.748165087472259984e+03 2.901193877768337551e-15
